reviewID,hotelid,userName,overall,roomComfort,staffMetNeeds,cleanRoom,facilitiesMetExpectations,ageRangeID,tripPurposeID,travelAgent,meetingPlanner,BPGStatusID,guestFrom,arrivalMonth,datePosted,recommend,everyoneShouldKnow,frequencyID,title,comment
10517850,421,Mercer21,4,5,2,4,3,4,5,FALSE,FALSE,2,"Seattle, WA, USA",9/[YEAR-0],9/10/[YEAR-0],FALSE,Great location,2,"Great location, small bathrooms","This was our first visit to the Belvoir NY and we were quite pleased with the location. It's right in the heart of midtown and the theater district, and only a few blocks from Times Square. We've stayed in some other hotels right in Times Sqare on previous visits but it can be overcrowded with people, so the slight removal to 53rd St was a big help."
10518312,379,Joe456,4,4,5,5,3,4,8,FALSE,FALSE,3,"Seattle, WA, USA",9/[YEAR-0],9/10/[YEAR-0],TRUE,NIce location,2,"Nice Hotel, Friendly Staff",We stayed at the Belvoir Kauai for our 20th anniversary. Hotel is in a great location. Staff was very friendly and accommodated our needs. Overall nice hotel for the money.
10520838,350,BusyMom,4,4,5,5,4,4,6,FALSE,FALSE,3,"Alberta, Canada",9/[YEAR-0],9/10/[YEAR-0],TRUE,"Rooms are well appointed, comfortable & clean with a great view.",2,Great views & friendly staff,"Staff went out of their way to make us feel comfortable and there was a genuine feeling that they really cared about seeing to our familys' needs. I only wish there was a hot tub available for guest use at the end of our active days, and queens rather than dble beds. Club lounge was a blessing, with continental breakfast & water & snacks during the day & great spot to unwind in the evening. Room was very clean with great views of the city, mountains & Cook Inket."
10521122,3205,YCatSG,4,3,4,4,3,4,3,FALSE,TRUE,2,Singapore,9/[YEAR-0],9/11/[YEAR-0],TRUE,Good conference rooms,2,A good conference hotel,"I attend a conference at this hotel in September [YEAR-0]. Th ehotel has suitable conference rooms, and staff are working efficiently on all the conference matters."
10522674,606,seastones,4,3,5,5,4,5,6,FALSE,FALSE,2,"Portland, Oregon",9/[YEAR-0],9/11/[YEAR-0],TRUE,Killer Quesedillas in the bar!,1,Great stay at Burlington Belvoir,"Burlington Belvoir staff was extremely friendly and supportive. Matt at the front desk, Lucy in the bar, and the doorman from Boston (Dan?) all were great. Food in the bar was well prepared, housekeeping was efficient. Room itself had a couple small problems with AC and tv reception, but both were fixed. Good location for visiting UVM!"
10523775,636,VicAlyce,4,4,4,4,3,4,8,FALSE,FALSE,3,"Vistana Dr, Orlando, FL 32821, USA",9/[YEAR-0],9/11/[YEAR-0],TRUE,great Location,3,"Nice location, but no Jacuzzi","Good hotel, in a great area, however, after a long day of site seeing and much walking, it would be great to come back and jump in to a well needed jacuzzi. there also should be no parking fee for the guest."
10523915,40,panseywans,5,5,5,5,5,3,7,FALSE,FALSE,2,"Orlando, FL, USA",9/[YEAR-0],9/11/[YEAR-0],TRUE,,1,Great location,2 mins from O'Hare. Easy access to the local expressways.
10525520,606,lijo12,4,4,4,4,4,3,6,TRUE,FALSE,2,"Waitsfield, VT, USA",9/[YEAR-0],9/11/[YEAR-0],TRUE,Convenient to Burlington/Lake Champlain and Church Street marketplace,3,Not as bad as others have rated it,"I read many of the recent reviews of this hotel before I booked it and since I was using points, it was the only option in Burlington, so I decided to go for it."
10525522,214,PlatinumLifetime,1,1,2,1,1,3,2,FALSE,FALSE,4,,6/[YEAR-0],9/11/[YEAR-0],FALSE,Old,,Old and dirty,"I am Platinum with BPG and been staying at this property for the last 4 months. I love the location but the hotel decor and carpet is more close to a motel. Depend if you get a upgraded room in the Stanford building the carpet so dirty and spotty, I would not walk bare footed. The towels smells as well. i guest they are so busy due to the location they don't care how they treat because you don't see any regulars. I come here everyweek but have to beg to get any room in the stanford side for newer carpet. Most hotel would know who you are since coming very week. NOPE, they just DON'T care. I am done here, moving to the crtyd people would be more friendlier and know who you are. If you are here for short trip and need access to run\walk to Stanford, this is the place. But I should\would recommend not coming here if you are regular as they just don't care. The concierge lounge ladies are awesome if there is any cancellation. Bring a flippers the carpet yucks.. The rooms are paper thin and very loud, you can hear all bathroom activity from all directions. I am done here after 16 weeks and move to other option down the street. The wifi is less to be desired, drops and weak download speed. BTW, they keep missing my points for other weeks how complicate is this. Its like they just don't want you to come back.. Well I got it... one more week because all hotel are quick to sold but I am done here."
10525597,430,JohnsonBPGFan,5,5,5,4,5,3,6,FALSE,FALSE,3,"Boston, MA, USA",9/[YEAR-0],9/11/[YEAR-0],TRUE,Excellent location to explore Boston's Back Bay.,2,Perfect way to explore Boston's Back Bay,"My wife and I enjoy taking our children to the Boston Belvoir. We just went for our second visit in three months. It started pouring rain, but since the Boston Belvoir is intelligently connected to the Prudential Center and other shops and restaurants, that was of no concern to us. When we saw all of the Red Sox Fan's heading off to Fenway Park, we thought of planning a third visit to experience a ball game with the kids. However, this stay we focused on relaxing and swimming. The swimming pool is clean and kid-friendly and the workout room is clean and has state-of-the-art equipment. I've traveled far and wide to grow my business, and I'm confident in sharing my opinion that this hotel is a great place to stay for business and to unwind and relax with or without the children."
10525610,1776,Donnie1,5,5,5,5,5,,7,FALSE,FALSE,2,,9/[YEAR-0],9/11/[YEAR-0],TRUE,,,Great Experience,This hotel exceeded my expextations. A wonderful stay from start to finish.
10525637,421,TravelerV,2,2,1,3,2,2,7,TRUE,FALSE,4,"Manhattan, New York, NY, USA",9/[YEAR-0],9/11/[YEAR-0],FALSE,,4,Not Impressed,Was not very impressed with the hotel and the staff. My room wasn't ready upon my arrival in addition when we requested items from the front desk it took 3 phone calls and 5 hours to receive what we requested. Very disappointed as an BPG Platinum Member.
10525683,855,Onteck56,3,2,5,1,2,,5,FALSE,FALSE,1,,9/[YEAR-0],9/11/[YEAR-0],FALSE,wouldn't recommend,,"Staff excellent, rooms unsatisfying",First room had a toilet leak. Staff put us in another room. Toilet seat very lose. Felt housekeeping should had notified maintenance to fix. Carpets soiled.
10525724,270,shiframeir,5,5,4,5,4,2,6,FALSE,FALSE,3,NY,8/[YEAR-0],9/11/[YEAR-0],TRUE,clean and nice rooms.,3,Clean and quality room with a view for a good price,"Stayed here with my wife and two kids in one BPG preferred enhanced room and we were very comfortable, with a view of all the strip hotels and partial ocean/beach. AC gambling hotels are notorious for grime and general dirtyiness, so i love staying here, where they keep everything clean and fresh, and the beds are really comfortable. for the basic price they ask (or BPG points), this place is really a good vacation deal."
10525820,3748,Raymond8,5,5,5,5,5,,6,FALSE,FALSE,1,,9/[YEAR-0],9/11/[YEAR-0],TRUE,Better than 3 star advertised,1,"3 night stay ,2 rooms",Everything was great. Will stay there again.
10525929,1998,Vacationing4,5,5,5,5,5,3,6,FALSE,FALSE,2,Upstate New york,9/[YEAR-0],9/11/[YEAR-0],TRUE,Large Rooms Lots Of Space Very Clean Rooms and Hotel,2,Vacationer,"Extremely clean and quiet hotel very nice workers well mannered well spoken staff,Large rooms Nice bathrooms,They made me feel special,Professional Atmosphere."
10526816,1391,Nikki5772,4,4,5,4,3,3,5,FALSE,TRUE,1,"Arizona, USA",9/[YEAR-0],9/11/[YEAR-0],TRUE,It's peaceful and the surroundings are beautiful.,2,Beautiful View,"This resort was nice the view was exceptional, the staff very friendly and ready to please. I have stayed here a couple of times and I think that I will pass on staying in the summer, the hallways are just to hot and muggy and the rooms don't get as cool as we want them. I stayed in the suite and expected a little more, but overall it was nice. When I booked this room the reservation people told me something different then the hotel provided."
10527832,421,donandhelen,5,5,5,5,5,6,6,FALSE,FALSE,2,"New York, NY",9/[YEAR-0],9/11/[YEAR-0],TRUE,Attentive staff,2,Great hotel--Great Staff,Check in staff went out of their way to accomodate our needs and special requests. Housekeeping was immaculate and responsive to our requests. Third time here and it will not be our last. Thanks for a great stay.
10527970,315,Lisalo7,3,4,1,4,5,5,6,FALSE,FALSE,3,"Tampa, FL",6/[YEAR-0],9/11/[YEAR-0],TRUE,"Its centralization to the Wharf, its piers and its stores.",3,Great stay but disappointing assistance.,This hotel is very cozy and so centralized to the Wharf area. It was in walking distance to everything. The room was comfortable for 2 people. Do NOT ask for assistance for transportation.
10528846,1143,HoustonSept,4,4,4,4,4,,4,FALSE,FALSE,1,Canada,9/[YEAR-0],9/11/[YEAR-0],TRUE,"Rooms are nice, large and bright.",,Bad Taxi service from Hotel,"Hotel services met expectations. One issue - taxi operator called ""CC"" from hotel had a seriously bad attitude. I had given him my business for the 3 work week days. Seriously bad attitude on the last day. Operating Central Cab & Dashen Cab."
10529541,1719,rezwife,1,3,1,5,5,2,5,FALSE,FALSE,2,"San Diego, CA, USA",9/[YEAR-0],9/11/[YEAR-0],FALSE,The staff has a poor attitude. Staff is not properly trained to accommodate expectations of well traveled and well served persons. Do not expect A-list service or best in class of service by staff.,4,Disappointing Service from Staff,"As an BPG member I have stayed in many, many Grandbourne hotels and by far the Carlsbad Belvoir was the greatest disappointment. The staff was very unfriendly, unaccommodating, and and unhelpful. I was completely stunned by the horrible service. Even staying in the presidential suite did not entice the staff to treat my guests and I with any more class/courtesy. The manager, Natasha, did try to redeem the situation, which I appreciate. However, I will never stay there again."
10529880,664,SP2652,2,3,2,2,2,5,3,FALSE,FALSE,4,"California, USA",8/[YEAR-0],9/11/[YEAR-0],FALSE,"Poor service, rooms need updating badly, Guest Services/Front Desk staff non-responsive to needs, lying to customer",4,Needs management oversight - lack of responsiveness,"When I checked-in I was not recognized as a Gold BPG Member. When I called down and spoke to Guest Services I was told I was not in their system as a Gold. Stopped by the front desk and the employee had the nerve to question me as to whether I was a Gold or not. I happened to have my account open on my iPad and showed her. She then did something and all of a sudden, the system refreshed my record. She said the status is based on the booking time and is not automatic. I then wrote BPG and they said no, when status is updated it automatically updates all reservations. In the meantime I attained Platinum and ALL of my reservations were automatically updated. The staff at the hotel were horrible, other than valet service. Housekeeping, or lack of, was not good. Never replaced all of the towels, never received any soap and had to get from front desk every morning. Room was never vacuumed."
10530028,855,3/24/[YEAR-0],2,1,3,1,1,5,5,FALSE,FALSE,1,"Smithtown, NY, USA",9/[YEAR-0],9/11/[YEAR-0],FALSE,The furniture and carpet in the rooms must be replaced.,2,the lobby was redone,"The lobby was beautiful so I thought the rooms would be fine but I was mistaken. The sofa and chair in the room were so dirty and stained that we could not sit on them. The carpet was also stained and so dirty looking, I would not walk barefoot. The bathroom smelled like mildew. We were there for a wedding so we only had to stay one night."
